trials,size,time
3800, 260000, 0.009146935999979178
3900, 260000, 0.009183707000374852
4000, 260000, 0.009884510000119917
4100, 260000, 0.009923879999860219
4200, 260000, 0.010797844000080659
4300, 260000, 0.010922512999968603
4400, 260000, 0.01031810900030905
4500, 260000, 0.010534697999901255
4600, 260000, 0.01084559699984311
4700, 260000, 0.011477133999960643
4800, 260000, 0.012005224999938946
4900, 260000, 0.012913763000142353
5000, 260000, 0.012398639999901206
5100, 260000, 0.012635758999749669
5200, 260000, 0.012344945000222651
5300, 260000, 0.012957781000295654
5400, 260000, 0.01930004399991958
5500, 260000, 0.014365027000167174
5600, 260000, 0.01734371700013071
5700, 260000, 0.015228571000079683
5800, 260000, 0.014642839999851276
5900, 260000, 0.014395151999906375
6000, 260000, 0.014603489999899466
6100, 260000, 0.014518895000037446
6200, 260000, 0.015107628999885492
6300, 260000, 0.015139188999910402
6400, 260000, 0.015133426999909716
6500, 260000, 0.015602984999986802
6600, 260000, 0.016042696999647887
6700, 260000, 0.016113649000089936
6800, 260000, 0.016235716000210232
6900, 260000, 0.018995408000137104
7000, 260000, 0.02140496099991651
7100, 260000, 0.02843991300005655
7200, 260000, 0.01965192899979229
7300, 260000, 0.018173594000018056
7400, 260000, 0.018481120000160445
7500, 260000, 0.017942719000075158
7600, 260000, 0.018071230999794352
7700, 260000, 0.01924391900001865
7800, 260000, 0.019190835000244988
7900, 260000, 0.019142972999816266
8000, 260000, 0.019761548999667866
8100, 260000, 0.02412512999990213
8200, 260000, 0.0296521830000529
8300, 260000, 0.02387562500007334
8400, 260000, 0.022839658000066265
8500, 260000, 0.021998802999860345
8600, 260000, 0.02044118100002379
8700, 260000, 0.021868633999929443
8800, 260000, 0.022358885999892664
8900, 260000, 0.022491140000056475
9000, 260000, 0.02634162300000753
9100, 260000, 0.0223961749998125
9200, 260000, 0.022517096999763453
9300, 260000, 0.022324535999814543
9400, 260000, 0.023221217000354955
9500, 260000, 0.02245511599994643
9600, 260000, 0.02412737000031484
9700, 260000, 0.024977606999982527
9800, 260000, 0.0234886679995725
9900, 260000, 0.0244915889998083
1000, 270000, 0.00234217399975023
1100, 270000, 0.0026117620000150055
1200, 270000, 0.002775123999981588
1300, 270000, 0.0031764710001880303
1400, 270000, 0.0033500300000923744
1500, 270000, 0.0035191169999961858
1600, 270000, 0.0037144319999242725
1700, 270000, 0.004490317000090727
1800, 270000, 0.004203094999866153
1900, 270000, 0.004470967000088422
2000, 270000, 0.004729737000161549
2100, 270000, 0.005314818999977433
2200, 270000, 0.0051672069998858206
2300, 270000, 0.0055701090000184195
2400, 270000, 0.005775520000042889
2500, 270000, 0.005891008000162401
2600, 270000, 0.006232471000203077
2700, 270000, 0.006378509000114718
2800, 270000, 0.006613686000036978
2900, 270000, 0.007183138000073086
3000, 270000, 0.007193083999936789
3100, 270000, 0.007307910999770684
3200, 270000, 0.007661433000066609
3300, 270000, 0.008041757000228245
3400, 270000, 0.008411934999912773
3500, 270000, 0.008201260000078037
3600, 270000, 0.008471849000216025
3700, 270000, 0.008678102999965631
3800, 270000, 0.009033430999807024
3900, 270000, 0.009065986000223347
4000, 270000, 0.00938850900001853
4100, 270000, 0.009763459999703628
4200, 270000, 0.01154562600004283
4300, 270000, 0.010808329000155936
4400, 270000, 0.010630819999732921
4500, 270000, 0.01047355399987282
4600, 270000, 0.010839349000434595
4700, 270000, 0.011438346999966598
4800, 270000, 0.011435090000304626
4900, 270000, 0.011836486999982299
5000, 270000, 0.012132863999795518
5100, 270000, 0.012990841999908298
5200, 270000, 0.01297910099992805
5300, 270000, 0.013563771999997698
5400, 270000, 0.013093597000079171
5500, 270000, 0.013109297000028164
5600, 270000, 0.01370379399986632
5700, 270000, 0.013843094000094425
5800, 270000, 0.014185388999976567
5900, 270000, 0.014120912000180397
6000, 270000, 0.014447415999711666
6100, 270000, 0.014702154999667982
6200, 270000, 0.01509285500014812
6300, 270000, 0.014939560000129859
6400, 270000, 0.015054485999826284
6500, 270000, 0.015422928999669239
6600, 270000, 0.0160993449999296
6700, 270000, 0.016214605000186566
6800, 270000, 0.016296025999963604
6900, 270000, 0.01660699800004295
7000, 270000, 0.01690589200006798
7100, 270000, 0.017317475999789167
7200, 270000, 0.016920189000302344
7300, 270000, 0.01757675700036998
7400, 270000, 0.017598390000330255
7500, 270000, 0.01766854399966178
7600, 270000, 0.018139589999918826
7700, 270000, 0.018918459999895276
7800, 270000, 0.01857290699990699
7900, 270000, 0.020289014999889332
8000, 270000, 0.0214945469997474
8100, 270000, 0.019453884000085964
8200, 270000, 0.019482126999719185
8300, 270000, 0.020022134000100777
8400, 270000, 0.020578970000315167
8500, 270000, 0.020641499999783264
8600, 270000, 0.022440101000029244
8700, 270000, 0.023081198999989283
8800, 270000, 0.022634702999766887
8900, 270000, 0.024784345999705693
9000, 270000, 0.02873153100017589
9100, 270000, 0.02450227500003166
9200, 270000, 0.026340735999838216
9300, 270000, 0.022613770000134537
9400, 270000, 0.022548672999619157
9500, 270000, 0.02374732699991
9600, 270000, 0.022809104000316438
9700, 270000, 0.023776248000103806
9800, 270000, 0.023879322999619035
9900, 270000, 0.023667366999688966
1000, 280000, 0.0023733200000606303
1100, 280000, 0.0026559819998510648
1200, 280000, 0.0028763309996975295
1300, 280000, 0.0030522749998453946
1400, 280000, 0.0033239819999835163
1500, 280000, 0.0035787619999609888
1600, 280000, 0.003746803000012733
1700, 280000, 0.004411438000261114
1800, 280000, 0.004529343999820412
1900, 280000, 0.0051737580001827155
2000, 280000, 0.0072595859996908985
2100, 280000, 0.004994329000055586
2200, 280000, 0.005179056000088167
2300, 280000, 0.005382269000165252
2400, 280000, 0.005620946999897569
2500, 280000, 0.006117310999798065
2600, 280000, 0.00672412699987035
2700, 280000, 0.007291635999990831
2800, 280000, 0.008225974000197311
2900, 280000, 0.008167735999904835
3000, 280000, 0.007624772999861307
3100, 280000, 0.00892331600016405
3200, 280000, 0.008229758000197762
3300, 280000, 0.009250722999695427
3400, 280000, 0.008311289999710425
3500, 280000, 0.008659420999720169
3600, 280000, 0.008882443999937095
3700, 280000, 0.008876164999946923
3800, 280000, 0.009305659000347077
3900, 280000, 0.009241200999895227
4000, 280000, 0.009933515999819065
4100, 280000, 0.010121686999809754
4200, 280000, 0.01013345500041396
4300, 280000, 0.011140211000110867
4400, 280000, 0.010678310000002966
4500, 280000, 0.011002254000231915
4600, 280000, 0.01100898499998948
4700, 280000, 0.011313600999983464
4800, 280000, 0.011830302999896958
4900, 280000, 0.01231591900022977
5000, 280000, 0.01201644100001431
5100, 280000, 0.012287325999750465
5200, 280000, 0.01262225699974806
5300, 280000, 0.01261878200011779
5400, 280000, 0.013568193000082829
5500, 280000, 0.01328210300016508
5600, 280000, 0.013305018000210111
5700, 280000, 0.01345097600005829
5800, 280000, 0.013971585000035702
5900, 280000, 0.014718663000166998
6000, 280000, 0.017434835999665665
6100, 280000, 0.015347059999839985
6200, 280000, 0.015411066000069695
6300, 280000, 0.015967538000040804
6400, 280000, 0.016479616000196984
6500, 280000, 0.024172702999749163
6600, 280000, 0.01902844300002471
6700, 280000, 0.01622932899999796
6800, 280000, 0.023170390999894153
6900, 280000, 0.01735820000021704
7000, 280000, 0.017410798999662802
7100, 280000, 0.017428067000309966
7200, 280000, 0.01792749800006277
7300, 280000, 0.017693772000257013
7400, 280000, 0.018231312000352773
7500, 280000, 0.017944987999726436
7600, 280000, 0.018225748999611824
7700, 280000, 0.019198325000161276
7800, 280000, 0.02058351200003017
7900, 280000, 0.019480247000046802
8000, 280000, 0.02033550899977854
8100, 280000, 0.025157534000300075
8200, 280000, 0.025072788999750628
8300, 280000, 0.020532245000140392
8400, 280000, 0.022715504999723635
8500, 280000, 0.02059209800017925
8600, 280000, 0.021639873999902193
8700, 280000, 0.021478458999808936
8800, 280000, 0.021309273000042595
8900, 280000, 0.022373659999630036
9000, 280000, 0.034303211999940686
9100, 280000, 0.02399646899993968
9200, 280000, 0.02367302299990115
9300, 280000, 0.026710568999988027
9400, 280000, 0.029291172999819537
9500, 280000, 0.03279347800025789
9600, 280000, 0.033665211999959865
9700, 280000, 0.034366572000180895
9800, 280000, 0.027197066000098857
9900, 280000, 0.0251572639999722
1000, 290000, 0.0023960449998412514
1100, 290000, 0.002523517000099673
1200, 290000, 0.004219922000174847
1300, 290000, 0.0030625790000158304
1400, 290000, 0.004330505999860179
1500, 290000, 0.005489609000051132
1600, 290000, 0.004876801000136766
1700, 290000, 0.005755030000273109
1800, 290000, 0.0056179630000769976
1900, 290000, 0.0054852469997968
2000, 290000, 0.006298913000136963
2100, 290000, 0.0061663579999731155
2200, 290000, 0.006612416000280064
2300, 290000, 0.007947834999868064
2400, 290000, 0.006768130000182282
2500, 290000, 0.0061061599999447935
2600, 290000, 0.006008181999732187
2700, 290000, 0.0065462229999866395
2800, 290000, 0.006675486000403907
2900, 290000, 0.008239516999765328
3000, 290000, 0.01065619200016954
3100, 290000, 0.00995326100019156
3200, 290000, 0.0075014479998571915
3300, 290000, 0.008156125999903452
3400, 290000, 0.007962204000250495
3500, 290000, 0.008775030000379047
3600, 290000, 0.0084466559997054
3700, 290000, 0.00883177900004739
3800, 290000, 0.010742888000095263
3900, 290000, 0.01815766400022767
4000, 290000, 0.012121336999825871
4100, 290000, 0.00982151200014414
4200, 290000, 0.013805233999846678
4300, 290000, 0.012031276000016078
4400, 290000, 0.011255817999881401
4500, 290000, 0.012181592999695567
4600, 290000, 0.011562099999991915
4700, 290000, 0.012875710000116669
4800, 290000, 0.012337976999788225
4900, 290000, 0.011794930000178283
5000, 290000, 0.01774883799998861
5100, 290000, 0.014133797999875242
5200, 290000, 0.013465295000059996
5300, 290000, 0.012627966000309243
5400, 290000, 0.014304008000181057
5500, 290000, 0.013359969000248384
5600, 290000, 0.01292125500003749
5700, 290000, 0.014122490999852744
5800, 290000, 0.014649645000190503
5900, 290000, 0.021286228999997547
6000, 290000, 0.014095191000251361
6100, 290000, 0.015238889000102063
6200, 290000, 0.015078477999850293
6300, 290000, 0.014722940999945422
6400, 290000, 0.015752279000025737
6500, 290000, 0.01587542700008271
6600, 290000, 0.015165035000336502
6700, 290000, 0.015375311999832775
6800, 290000, 0.01611431499986793
6900, 290000, 0.016433109999979933
7000, 290000, 0.01665373300011197
7100, 290000, 0.01696375600022293
7200, 290000, 0.018537509999987378
7300, 290000, 0.021324303000255895
7400, 290000, 0.021426937999876827
7500, 290000, 0.01872068800003035
7600, 290000, 0.018453241000315757
7700, 290000, 0.018075262999900588
7800, 290000, 0.019374550000065938
7900, 290000, 0.021127881999746023
8000, 290000, 0.019298973999866575
8100, 290000, 0.022100781000062852
8200, 290000, 0.022269602000051236
8300, 290000, 0.019912651000140613
8400, 290000, 0.022128058999896894
8500, 290000, 0.020302043999890884
8600, 290000, 0.020009253999887733
8700, 290000, 0.021052299000075436
8800, 290000, 0.02504445599970495
8900, 290000, 0.025192965999849548
9000, 290000, 0.0241505609997148
9100, 290000, 0.021106249999775173
9200, 290000, 0.023773972000071808
9300, 290000, 0.023220307999963552
9400, 290000, 0.022122727999885683
9500, 290000, 0.02236716199968214
9600, 290000, 0.022432850999848597
9700, 290000, 0.022827315000085946
9800, 290000, 0.023173629000211804
9900, 290000, 0.022522484000091936
1000, 300000, 0.002743423000083567
1100, 300000, 0.003001502999723016
1200, 300000, 0.0027790750000349362
1300, 300000, 0.0029525669997383375
1400, 300000, 0.0032389160001002892
1500, 300000, 0.0035308500000610366
1600, 300000, 0.0036827850003646745
1700, 300000, 0.003855996000311279
1800, 300000, 0.004326934999880905
1900, 300000, 0.004408506999880046
2000, 300000, 0.004674148000049172
2100, 300000, 0.00502710599994316
2200, 300000, 0.006285012000262213
2300, 300000, 0.0065863039999385364
2400, 300000, 0.006453216999943834
2500, 300000, 0.00587741300023481
2600, 300000, 0.0062757910000073025
2700, 300000, 0.007173238000177662
2800, 300000, 0.007991858999957913
2900, 300000, 0.008626530000128696
3000, 300000, 0.008509749000040756
3100, 300000, 0.009975227999802883
3200, 300000, 0.00942122800006473
3300, 300000, 0.014733125000020664
3400, 300000, 0.010821920000125829
3500, 300000, 0.010764011999981449
3600, 300000, 0.010362178000377753
3700, 300000, 0.012313090000134252
3800, 300000, 0.011945030999868322
3900, 300000, 0.010879058999762492
4000, 300000, 0.010769315999823448
4100, 300000, 0.012114477000068291
4200, 300000, 0.017917749999924126
4300, 300000, 0.012252626000190503
4400, 300000, 0.012224576999869896
4500, 300000, 0.015560077999907662
4600, 300000, 0.012660962999689218
4700, 300000, 0.011249855999722058
4800, 300000, 0.011273709000306553
4900, 300000, 0.011531628999819077
5000, 300000, 0.011752998999781994
5100, 300000, 0.013637275000291993
5200, 300000, 0.013890577999973175
5300, 300000, 0.013221485000030953
5400, 300000, 0.012943587999870942
5500, 300000, 0.019017835999875388
5600, 300000, 0.012967242000286205
5700, 300000, 0.013082426999972085
5800, 300000, 0.016708921999907034
5900, 300000, 0.016721149000204605
6000, 300000, 0.017962591000014072
6100, 300000, 0.017772487000002002
6200, 300000, 0.015967345000262867
6300, 300000, 0.019677160999890475
6400, 300000, 0.01908614200010561
6500, 300000, 0.018696364000334142
6600, 300000, 0.018157612000322843
6700, 300000, 0.017827038999712386
6800, 300000, 0.017331694999938918
6900, 300000, 0.017173917000036454
7000, 300000, 0.017593930999737495
7100, 300000, 0.021108398999786004
7200, 300000, 0.01735870700031228
7300, 300000, 0.017724989000271307
7400, 300000, 0.01884686099992905
7500, 300000, 0.01991569200026788
7600, 300000, 0.01892647200020292
7700, 300000, 0.018855805000384862
7800, 300000, 0.0192992439997397
7900, 300000, 0.019827667999834375
8000, 300000, 0.020511066999915784
8100, 300000, 0.02000134000036269
8200, 300000, 0.020424855999863212
8300, 300000, 0.01965542700008882
8400, 300000, 0.023033110000142187
8500, 300000, 0.02472290899959262
8600, 300000, 0.024696206999578862
8700, 300000, 0.021420964999833814
8800, 300000, 0.022495230000004085
8900, 300000, 0.02377630599994518
9000, 300000, 0.026089269999829412
9100, 300000, 0.022528558999965753
9200, 300000, 0.029779215999951703
9300, 300000, 0.026404502999866963
9400, 300000, 0.02521939200005363
9500, 300000, 0.0279377739998381
9600, 300000, 0.028050072000041837
9700, 300000, 0.024049991999618214
9800, 300000, 0.024525233000076696
9900, 300000, 0.023867946000336815
1000, 310000, 0.00227104599980521
1100, 310000, 0.0028020290001222747
1200, 310000, 0.002776153000013437
1300, 310000, 0.002951429999939137
1400, 310000, 0.0032839460000104737
1500, 310000, 0.0034129820000998734
1600, 310000, 0.005465495999942505
1700, 310000, 0.005394867999712005
1800, 310000, 0.004123952999634639
1900, 310000, 0.005062021999947319
2000, 310000, 0.004604044000188878
2100, 310000, 0.004758277999826532
2200, 310000, 0.005214410000007774
2300, 310000, 0.005234724999809259
2400, 310000, 0.0054686200001015095
2500, 310000, 0.011306054999749904
2600, 310000, 0.008082622999609157
2700, 310000, 0.0062853879999238416
2800, 310000, 0.006431797000004735
2900, 310000, 0.006728973000008409
3000, 310000, 0.00703581200014014
3100, 310000, 0.007214654000108567
3200, 310000, 0.007317287000205397
3300, 310000, 0.007659794000119291
3400, 310000, 0.008064542999818514
3500, 310000, 0.010050682999917626
3600, 310000, 0.010373816000083025
3700, 310000, 0.011108345000138797
3800, 310000, 0.012601405999703275
3900, 310000, 0.008853021000049921
4000, 310000, 0.009132878999935201
4100, 310000, 0.009221087000241823
4200, 310000, 0.009612101999664446
4300, 310000, 0.009710510999866528
4400, 310000, 0.009944684999936726
4500, 310000, 0.010705462000260013
4600, 310000, 0.01059136000003491
4700, 310000, 0.010873731000174303
4800, 310000, 0.011170778000177961
4900, 310000, 0.012660341999890079
5000, 310000, 0.014542381999945064
5100, 310000, 0.014620637000007264
5200, 310000, 0.015149351000218303
5300, 310000, 0.014740599999640835
5400, 310000, 0.01272601200025747
5500, 310000, 0.01350758999979007
5600, 310000, 0.013844806000179233
5700, 310000, 0.013993309999932535
5800, 310000, 0.01657767500000773
5900, 310000, 0.014907967999988614
6000, 310000, 0.014120634999926551
6100, 310000, 0.014165562000016507
6200, 310000, 0.014919296000243776
6300, 310000, 0.015367049999895244
6400, 310000, 0.016768429999956425
6500, 310000, 0.01691738699992129
6600, 310000, 0.01802116999988357
6700, 310000, 0.018561669000064285
6800, 310000, 0.018172241999764083
6900, 310000, 0.019203696999738895
7000, 310000, 0.024604383999758284
7100, 310000, 0.021219152999947255
7200, 310000, 0.02152009100018404
7300, 310000, 0.021558462000029976
7400, 310000, 0.019743532000120467
7500, 310000, 0.01827745099990352
7600, 310000, 0.018795405000219034
7700, 310000, 0.022062729000026593
7800, 310000, 0.022248313000091002
7900, 310000, 0.018920029000128125
8000, 310000, 0.01883151199990607
8100, 310000, 0.01932906299998649
8200, 310000, 0.023520658000052208
8300, 310000, 0.022688064000249142
8400, 310000, 0.025755845999810845
8500, 310000, 0.026848691999930452
8600, 310000, 0.026399094999760564
8700, 310000, 0.02293943999984549
8800, 310000, 0.026389644000119006
8900, 310000, 0.02770724500032884
9000, 310000, 0.03046238400020229
9100, 310000, 0.024929569000050833
9200, 310000, 0.026237581000259524
9300, 310000, 0.025539383000250382
9400, 310000, 0.030332061000081012
9500, 310000, 0.028706006999982492
9600, 310000, 0.030474024999875837
9700, 310000, 0.027247959000305855
9800, 310000, 0.026296148000255926
9900, 310000, 0.03119168000011996
1000, 320000, 0.0029781260000163456
1100, 320000, 0.003300486999705754
1200, 320000, 0.0034552929996607418
1300, 320000, 0.0043681310003194085
1400, 320000, 0.0045302399998945475
1500, 320000, 0.004482739000195579
1600, 320000, 0.0047088110000004235
1700, 320000, 0.0051043550001850235
1800, 320000, 0.005149361999883695
1900, 320000, 0.005400445999839576
2000, 320000, 0.004891611999937595
2100, 320000, 0.005307928000092943
2200, 320000, 0.004950328000177251
2300, 320000, 0.0057611610000094515
2400, 320000, 0.006377012000029936
2500, 320000, 0.005743036999774631
2600, 320000, 0.006451574000038818
2700, 320000, 0.006140081000012287
2800, 320000, 0.006358223999995971
2900, 320000, 0.006655287999819848
3000, 320000, 0.007120523000139656
3100, 320000, 0.007724897999651148
3200, 320000, 0.007396014000278228
3300, 320000, 0.007821149999927002
3400, 320000, 0.009425184000065201
3500, 320000, 0.012623816000086663
3600, 320000, 0.010448632999668916
3700, 320000, 0.010513502999856428
3800, 320000, 0.010819990000072721
3900, 320000, 0.011242244000186474
4000, 320000, 0.011407443000280182
4100, 320000, 0.011777911000081076
4200, 320000, 0.01222713000015574
4300, 320000, 0.011971304999860877
4400, 320000, 0.012160536000010325
4500, 320000, 0.012387503999889304
4600, 320000, 0.012476867999794194
4700, 320000, 0.01189987200041287
4800, 320000, 0.0123887510003442
4900, 320000, 0.014375738000126148
5000, 320000, 0.014036114999726124
5100, 320000, 0.014588156000172603
5200, 320000, 0.012392748999900505
5300, 320000, 0.015313248999973439
5400, 320000, 0.015609701999892422
5500, 320000, 0.016050115000325604
5600, 320000, 0.01618286699977034
5700, 320000, 0.016494944999976724
5800, 320000, 0.013509160000012344
5900, 320000, 0.013729409000006854
6000, 320000, 0.013986840000143275
6100, 320000, 0.014264757000091777
6200, 320000, 0.01770765100036442
6300, 320000, 0.014946976999908657
6400, 320000, 0.01645898699962345
6500, 320000, 0.015995907000160514
6600, 320000, 0.016422367000359372
6700, 320000, 0.015825212999970972
6800, 320000, 0.01891103900015878
6900, 320000, 0.0182887410001058
7000, 320000, 0.018302963000223826
7100, 320000, 0.018470563999926526
7200, 320000, 0.016896640000140906
7300, 320000, 0.01741928299998108
7400, 320000, 0.01787610000019413
7500, 320000, 0.01891880699986359
7600, 320000, 0.02116549099991971
7700, 320000, 0.027243405999797687
7800, 320000, 0.0190100730001177
7900, 320000, 0.019694766999691637
8000, 320000, 0.02223851199960336
8100, 320000, 0.024430089999896154
8200, 320000, 0.02459524899995813
8300, 320000, 0.02521619200024361
8400, 320000, 0.02502225999978691
8500, 320000, 0.02497743799995078
8600, 320000, 0.02459102000011626
8700, 320000, 0.029363790999923367
8800, 320000, 0.024015284000142856
8900, 320000, 0.023088656999789237
9000, 320000, 0.022351888000230247
9100, 320000, 0.021868324000024586
9200, 320000, 0.02206430200021714
9300, 320000, 0.023553661000278225
9400, 320000, 0.026977756999713165
9500, 320000, 0.023028691000035906
9600, 320000, 0.025457856999764772
9700, 320000, 0.03127665800002433
9800, 320000, 0.032566927000061696
9900, 320000, 0.027761447000102635
1000, 330000, 0.002417871999568888
1100, 330000, 0.0025896189999912167
1200, 330000, 0.0029536189999816997
1300, 330000, 0.0030674530003125255
1400, 330000, 0.003229442000247218
1500, 330000, 0.0034842220002246904
1600, 330000, 0.0037550609999925655
1700, 330000, 0.0043622069997582
1800, 330000, 0.004103897999812034
1900, 330000, 0.0042873079996752494
2000, 330000, 0.004776554000272881
2100, 330000, 0.004775478999818006
2200, 330000, 0.004984994000096776
2300, 330000, 0.0053939379999974335
2400, 330000, 0.0054563669996241515
2500, 330000, 0.005679738999788242
2600, 330000, 0.010632744999838906
2700, 330000, 0.007137342000078206
2800, 330000, 0.006587569000203075
2900, 330000, 0.0066277890000492334
3000, 330000, 0.007051755000247795
3100, 330000, 0.007309018000341894
3200, 330000, 0.007879523999690718
3300, 330000, 0.00752620899993417
3400, 330000, 0.007997603000148956
3500, 330000, 0.008078433999799017
3600, 330000, 0.010064134999993257
3700, 330000, 0.010048793999885675
3800, 330000, 0.010672439999780181
3900, 330000, 0.010719866000272305
4000, 330000, 0.010963451999941753
4100, 330000, 0.010448299000017869
4200, 330000, 0.009520344000065961
4300, 330000, 0.01769858799980284
4400, 330000, 0.013516647999949782
4500, 330000, 0.014124834000085684
4600, 330000, 0.013800167000226793
4700, 330000, 0.013796021999951336
4800, 330000, 0.013887167000120826
4900, 330000, 0.014491122999970685
5000, 330000, 0.015450959000190778
5100, 330000, 0.014857275999929698
5200, 330000, 0.015412879999985307
5300, 330000, 0.015527838999787491
5400, 330000, 0.016191753999919456
5500, 330000, 0.014809250000325846
5600, 330000, 0.013757155999883253
5700, 330000, 0.014001348999954644
5800, 330000, 0.014813297000273451
5900, 330000, 0.014171583000006649
6000, 330000, 0.014460104000136198
6100, 330000, 0.014574586999970052
6200, 330000, 0.015089477999936207
6300, 330000, 0.015210860000024695
6400, 330000, 0.01712893800004167
6500, 330000, 0.018915542000286223
6600, 330000, 0.019072077000146237
6700, 330000, 0.020012854000015068
6800, 330000, 0.016331206999893766
6900, 330000, 0.018890940999881423
7000, 330000, 0.018294381000032445
7100, 330000, 0.01973382699998183
7200, 330000, 0.02729713000007905
7300, 330000, 0.016959763999693678
7400, 330000, 0.020144765000168263
7500, 330000, 0.018815333000020473
7600, 330000, 0.019691433999923902
7700, 330000, 0.020913122999900224
7800, 330000, 0.02195755699995061
7900, 330000, 0.021895589999985532
8000, 330000, 0.023323613999764348
8100, 330000, 0.021156179000172415
8200, 330000, 0.023423964999892632
8300, 330000, 0.023014536000118824
8400, 330000, 0.023633420999885857
8500, 330000, 0.025118234000274242
8600, 330000, 0.024167691999991803
8700, 330000, 0.030283531999884872
8800, 330000, 0.0250951879997956
8900, 330000, 0.02321499599975141
9000, 330000, 0.024576102000082756
9100, 330000, 0.025011666000409605
9200, 330000, 0.022864635000132694
9300, 330000, 0.02278569999998581
9400, 330000, 0.02272347300004185
9500, 330000, 0.022171267999965494
9600, 330000, 0.022393688000192924
9700, 330000, 0.023012734000076307
9800, 330000, 0.024763130000337696
9900, 330000, 0.023722153000107937
1000, 340000, 0.002321503999610286
1100, 340000, 0.0025935260000551352
1200, 340000, 0.00277240300010817
1300, 340000, 0.0030139830000734946
1400, 340000, 0.0036718279998240178
1500, 340000, 0.0035496780001267325
1600, 340000, 0.0037831489999007317
1700, 340000, 0.004035551000015403
1800, 340000, 0.00451749000012569
1900, 340000, 0.004456158000266441
2000, 340000, 0.004705451999598154
2100, 340000, 0.004985136999948736
2200, 340000, 0.005133055999976932
2300, 340000, 0.0053972760001670395
2400, 340000, 0.005895474999761063
2500, 340000, 0.005882420000034472
2600, 340000, 0.006397130000095785
2700, 340000, 0.006266182000217668
2800, 340000, 0.0065401270003349055
2900, 340000, 0.006782853000004252
3000, 340000, 0.006956210000225838
3100, 340000, 0.008065095999882033
3200, 340000, 0.009036970000124711
3300, 340000, 0.00977924000017083
3400, 340000, 0.00851332199999888
3500, 340000, 0.00821779499983677
3600, 340000, 0.008535254000435089
3700, 340000, 0.008629254999959812
3800, 340000, 0.008933333000186394
3900, 340000, 0.00913106100006189
4000, 340000, 0.009409260000211361
4100, 340000, 0.009603683000023011
4200, 340000, 0.009777975999895716
4300, 340000, 0.01007389099959255
4400, 340000, 0.010679225999865594
4500, 340000, 0.010373734000040713
4600, 340000, 0.010780511000120896
4700, 340000, 0.010986520999722416
4800, 340000, 0.011160325000219018
4900, 340000, 0.011329178999858414
5000, 340000, 0.012298493999878701
5100, 340000, 0.012063427999692067
5200, 340000, 0.012492426999870077
5300, 340000, 0.012480768999921565
5400, 340000, 0.012682380999649467
5500, 340000, 0.012898891000077128
5600, 340000, 0.013362122000216914
5700, 340000, 0.013428390999706608
5800, 340000, 0.013664106000305765
5900, 340000, 0.015247977999933937
6000, 340000, 0.014279500000156986
6100, 340000, 0.014476904999810358
6200, 340000, 0.01463495400003012
6300, 340000, 0.015215534000162734
6400, 340000, 0.015223382999920432
6500, 340000, 0.01549204799994186
6600, 340000, 0.015642408000076102
6700, 340000, 0.016169436999916798
6800, 340000, 0.016087440999854152
6900, 340000, 0.016765427999871463
7000, 340000, 0.01662995900005626
7100, 340000, 0.017430526999760332
7200, 340000, 0.0175947319999068
7300, 340000, 0.020461605000036798
7400, 340000, 0.017739722999976948
7500, 340000, 0.01791405800031498
7600, 340000, 0.018547062999914488
7700, 340000, 0.0186741229999825
7800, 340000, 0.019645481000225118
7900, 340000, 0.018824971999947593
8000, 340000, 0.01909437299991623
8100, 340000, 0.021668325999598892
8200, 340000, 0.022264164999796776
8300, 340000, 0.019591073999890796
8400, 340000, 0.019876227000168
8500, 340000, 0.02101330699997561
8600, 340000, 0.022998156000085146
8700, 340000, 0.024700049000330182
8800, 340000, 0.023522802000115917
8900, 340000, 0.03056756600017252
9000, 340000, 0.02689734000023236
9100, 340000, 0.024924794000071415
9200, 340000, 0.02644872300015777
9300, 340000, 0.025256555999931152
9400, 340000, 0.022899778000009974
9500, 340000, 0.03237215900026058
9600, 340000, 0.034478345000025
9700, 340000, 0.022062131999973644
9800, 340000, 0.034798313999999664
9900, 340000, 0.028379632999985915
1000, 350000, 0.0029721060000156285
1100, 350000, 0.0031230569998115243
1200, 350000, 0.0034355459997641447
1300, 350000, 0.003706082000007882
1400, 350000, 0.004086711000127252
1500, 350000, 0.004227241999615217
1600, 350000, 0.0045543520000137505
1700, 350000, 0.004963546999988466
1800, 350000, 0.005077445000097214
1900, 350000, 0.005461601999741106
2000, 350000, 0.005512568000085594
2100, 350000, 0.0048761900002318725
2200, 350000, 0.005117143000006763
2300, 350000, 0.005411050000020623
2400, 350000, 0.005576576000294153
2500, 350000, 0.005877693000002182
2600, 350000, 0.006051531000139221
2700, 350000, 0.006209527999999409
2800, 350000, 0.0066841849998127145
2900, 350000, 0.006702696000047581
3000, 350000, 0.007503214000280423
3100, 350000, 0.006985641000028409
3200, 350000, 0.009891538999909244
3300, 350000, 0.008395213000312651
3400, 350000, 0.00984322299973428
3500, 350000, 0.008871275000274181
3600, 350000, 0.009183404999930644
3700, 350000, 0.009415994999926625
3800, 350000, 0.009322642999904929
3900, 350000, 0.00972421000005852
4000, 350000, 0.010717646999637509
4100, 350000, 0.010049942000023293
4200, 350000, 0.010404411000308755
4300, 350000, 0.012172345999715617
4400, 350000, 0.012431741999989754
4500, 350000, 0.012250344000221958
4600, 350000, 0.013354748999972799
